"Restaurant ","Food Category ","Item_Name ","Item Description 2013 ","Servings Per Item 2013 ","Serving Size 2013 ","Serving Size Unit 2013 ","Servings Size Text 2013 ","Calories 2013 ","Total Fat (g) 2013 ","Saturated Fat (g) 2013 ","Trans Fat (g) 2013 ","Cholesterol (mg) 2013 ","Sodium (mg) 2013 ","Potassium (mg) 2013 ","Carbohydrates (g) 2013 ","Fiber (g) 2013 ","Sugar (g) 2013 ","Protein (g) 2013 "
"Panera Bread","Toppings & Ingredients","Zesty Peppadew Piquant Peppers, for Full Mediterranean Veggie on Tomato Basil Sandwich","Zesty Peppadew Piquant Peppers, for Full Mediterranean Veggie on Tomato Basil Sandwich",,"=""-""","=""-""",,20,0,0,0,0,35,"=""-""",5,0,4,1
"Panera Bread","Toppings & Ingredients","Zesty Peppadew Piquant Peppers, for Half Mediterranean Veggie on Tomato Basil Sandwich","Zesty Peppadew Piquant Peppers, for Half Mediterranean Veggie on Tomato Basil Sandwich",,"=""-""","=""-""",,10,0,0,0,0,20,"=""-""",2,0,2,0
"Papa John's","Appetizers & Sides","BBQ Wings","BBQ Wings",5,79,g,"2 Wings",190,12,3,0,50,760,"=""-""",6,0,2,12
"Papa John's","Appetizers & Sides","Honey Chipotle Wings","Honey Chipotle Wings",5,79,g,"2 Wings",190,12,3,0,50,730,"=""-""",8,0,5,12
"Papa John's","Appetizers & Sides","Spicy Buffalo Wings","Spicy Buffalo Wings",5,79,g,"2 Wings",170,13,3,0,50,1070,"=""-""",3,0,1,12
"Papa John's","Baked Goods",Breadsticks,Breadsticks,5,115,g,"2 Breadsticks",290,4.5,0.5,0,0,540,"=""-""",54,2,4,8
"Papa John's","Baked Goods",Cheesesticks,Cheesesticks,3.5,136,g,"4 Cheesesticks",370,16,7,0,35,860,"=""-""",41,2,4,14
"Papa John's","Baked Goods","Garlic Parmesan Breadsticks","Garlic Parmesan Breadsticks",5,124,g,"2 Breadsticks",340,10,1.5,0,0,720,"=""-""",54,2,5,9
"Papa John's",Desserts,Applepie,Applepie,3,190,g,"4 Sticks",480,10,2.5,0,0,520,"=""-""",90,2,43,8
"Papa John's",Desserts,Cinnapie,Cinnapie,3,167,g,"4 Sticks",560,19,6,0,0,540,"=""-""",90,2,39,8
"Papa John's",Entrees,Chickenstrips,Chickenstrips,3.5,74,g,"2 Chickenstrips",130,4.5,0.5,0,25,430,"=""-""",10,0,0,12
"Papa John's",Pizza,"BBQ Chicken Bacon Pizza, Original Crust, Extra Large","BBQ Chicken Bacon Pizza, Original Crust, Specialty Pizzas, Extra Large",10,159,g,"1 Slice",370,12,5,0,35,1090,"=""-""",48,2,4,16
"Papa John's",Pizza,"BBQ Chicken Bacon Pizza, Original Crust, Large","BBQ Chicken Bacon Pizza, Original Crust, Specialty Pizzas, Large",8,150,g,"1 Slice",350,12,5,0,35,1030,"=""-""",45,2,4,15
"Papa John's",Pizza,"BBQ Chicken Bacon Pizza, Original Crust, Medium","BBQ Chicken Bacon Pizza, Original Crust, Specialty Pizzas, Medium",8,107,g,"1 Slice",250,8,3.5,0,25,740,"=""-""",32,1,3,11
"Papa John's",Pizza,"BBQ Chicken Bacon Pizza, Original Crust, Pizza for One","BBQ Chicken Bacon Pizza, Original Crust, Specialty Pizzas, Pizza for One",4,100,g,"1 Slice",230,7,3,0,20,680,"=""-""",30,1,3,10
"Papa John's",Pizza,"BBQ Chicken Bacon Pizza, Original Crust, Small","BBQ Chicken Bacon Pizza, Original Crust, Specialty Pizzas, Small",6,101,g,"1 Slice",230,8,3,0,25,690,"=""-""",30,1,2,10
"Papa John's",Pizza,"BBQ Chicken Bacon Pizza, Thin Crust, Large","BBQ Chicken Bacon Pizza, Thin Crust, Specialty Pizzas, Large",8,114,g,"1 Slice",290,13,5,0,35,690,"=""-""",29,1,1,13
"Papa John's",Pizza,"Buffalo Chicken Pizza, Extra Large, Original Crust","Buffalo Chicken Pizza, Extra Large, Original Crust",10,154,g,"1 Slice",400,18,6,0,40,1100,"=""-""",42,2,5,16
"Papa John's",Pizza,"Buffalo Chicken Pizza, Large, Original Crust","Buffalo Chicken Pizza, Large, Original Crust",8,146,g,"1 Slice",370,17,6,0,40,1050,"=""-""",39,1,4,15
"Papa John's",Pizza,"Buffalo Chicken Pizza, Large, Thin Crust","Buffalo Chicken Pizza, Large, Thin Crust",8,110,g,"1 Slice",320,19,6,0,40,840,"=""-""",24,1,1,13
"Papa John's",Pizza,"Buffalo Chicken Pizza, Medium, Original Crust","Buffalo Chicken Pizza, Medium, Original Crust",8,260,g,"1 Slice",250,12,4,0,25,740,"=""-""",27,1,3,11
"Papa John's",Pizza,"Buffalo Chicken Pizza, Pizza for One, Original Crust","Buffalo Chicken Pizza, Pizza for One, Original Crust",4,102,g,"1 Slice",260,12,3.5,0,25,740,"=""-""",27,1,3,10
"Papa John's",Pizza,"Buffalo Chicken Pizza, Small, Original Crust","Buffalo Chicken Pizza, Small, Original Crust",6,98,g,"1 Slice",250,12,4,0,25,700,"=""-""",26,1,3,10
"Papa John's",Pizza,"Cheese Pizza, Original Crust, Extra Large","Cheese Pizza, Original Crust, Specialty Pizzas, Extra Large",10,131,g,"1 Slice",300,10,4.5,0,25,740,"=""-""",40,2,5,11
"Papa John's",Pizza,"Cheese Pizza, Original Crust, Large","Cheese Pizza, Original Crust, Specialty Pizzas, Large",8,125,g,"1 Slice",290,10,4.5,0,25,720,"=""-""",37,2,4,11
"Papa John's",Pizza,"Cheese Pizza, Original Crust, Medium","Cheese Pizza, Original Crust, Specialty Pizzas, Medium",8,91,g,"1 Slice",210,8,3.5,0,20,530,"=""-""",26,1,3,8
"Papa John's",Pizza,"Cheese Pizza, Original Crust, Pizza for One","Cheese Pizza, Original Crust, Specialty Pizzas, Pizza for One",4,81,g,"1 Slice",180,6,2.5,0,15,450,"=""-""",25,1,3,7
"Papa John's",Pizza,"Cheese Pizza, Original Crust, Small","Cheese Pizza, Original Crust, Specialty Pizzas, Small",6,80,g,"1 Slice",180,6,2.5,0,15,440,"=""-""",25,1,3,7
"Papa John's",Pizza,"Cheese Pizza, Thin Crust, Large","Cheese Pizza, Thin Crust, Specialty Pizzas, Large",8,90,g,"1 Slice",230,12,5,0,25,380,"=""-""",22,1,2,9
"Papa John's",Pizza,"Chicken Parmesan, Extra Large, Original Crust","Chicken Parmesan, Extra Large, Original Crust",10,163,g,"1 Slice",370,15,5,0,30,1010,"=""-""",44,2,5,16
"Papa John's",Pizza,"Chicken Parmesan, Large, Original Crust","Chicken Parmesan, Large, Original Crust",8,156,g,"1 Slice",350,14,5,0,30,970,"=""-""",41,2,5,15
"Papa John's",Pizza,"Chicken Parmesan, Large, Thin Crust","Chicken Parmesan, Large, Thin Crust",8,120,g,"1 Slice",300,16,5,0,30,760,"=""-""",26,1,2,13
"Papa John's",Pizza,"Chicken Parmesan, Medium, Original Crust","Chicken Parmesan, Medium, Original Crust",8,113,g,"1 Slice",250,10,3.5,0,20,700,"=""-""",30,1,4,11
"Papa John's",Pizza,"Chicken Parmesan, Pizza for One, Original Crust","Chicken Parmesan, Pizza for One, Original Crust",4,110,g,"1 Slice",250,10,3.5,0,20,680,"=""-""",28,1,3,11
"Papa John's",Pizza,"Chicken Parmesan, Small, Original Crust","Chicken Parmesan, Small, Original Crust",6,108,g,"1 Slice",240,9,3,0,20,670,"=""-""",28,1,3,11
"Papa John's",Pizza,"Double Bacon Six Cheese, Extra Large, Original Crust","Double Bacon Six Cheese, Extra Large, Original Crust",10,153,g,"1 Slice",370,15,7,0,40,1030,"=""-""",41,2,5,19
"Papa John's",Pizza,"Double Bacon Six Cheese, Large, Original Crust","Double Bacon Six Cheese, Large, Original Crust",8,153,g,"1 Slice",350,14,6,0,35,970,"=""-""",38,2,5,18
"Papa John's",Pizza,"Double Bacon Six Cheese, Large, Thin Crust","Double Bacon Six Cheese, Large, Thin Crust",8,107,g,"1 Slice",290,16,7,0,35,630,"=""-""",22,1,2,15
"Papa John's",Pizza,"Double Bacon Six Cheese, Medium, Original Crust","Double Bacon Six Cheese, Medium, Original Crust",8,99,g,"1 Slice",250,10,4.5,0,25,670,"=""-""",26,1,3,12
"Papa John's",Pizza,"Double Bacon Six Cheese, Small, Original Crust","Double Bacon Six Cheese, Small, Original Crust",6,100,g,"1 Slice",240,10,4,0,25,650,"=""-""",25,1,3,12
"Papa John's",Pizza,"Five Sausage Pizza, Pizza for One, Original Crust","Five Sausage Pizza, Pizza for One, Original Crust",4,108,g,"1 Slice",270,15,5,0,30,640,"=""-""",25,1,3,10
"Papa John's",Pizza,"Five Sausage, Extra Large, Original Crust","Five Sausage, Extra Large, Original Crust",10,173,g,"1 Slice",450,24,9,0,50,1060,"=""-""",40,2,5,16
"Papa John's",Pizza,"Five Sausage, Large, Original Crust","Five Sausage, Large, Original Crust",8,163,g,"1 Slice",420,22,9,0,45,990,"=""-""",38,2,5,15
"Papa John's",Pizza,"Five Sausage, Large, Thin Crust","Five Sausage, Large, Thin Crust",8,127,g,"1 Slice",360,24,9,0,45,780,"=""-""",23,2,2,13
"Papa John's",Pizza,"Five Sausage, Medium, Original Crust","Five Sausage, Medium, Original Crust",8,109,g,"1 Slice",280,14,6,0,30,660,"=""-""",27,1,3,10
"Papa John's",Pizza,"Five Sausage, Small, Original Crust","Five Sausage, Small, Original Crust",5,107,g,"1 Slice",270,14,6,0,30,650,"=""-""",26,1,3,10
"Papa John's",Pizza,"Garden Fresh Pizza, Original Crust, Extra Large","Garden Fresh Pizza, Original Crust, Specialty Pizzas, Extra Large",10,172,g,"1 Slice",300,10,4,0,20,740,"=""-""",42,2,6,11
"Papa John's",Pizza,"Garden Fresh Pizza, Original Crust, Large","Garden Fresh Pizza, Original Crust, Specialty Pizzas, Large",8,161,g,"1 Slice",280,9,4,0,20,700,"=""-""",39,2,5,11
"Papa John's",Pizza,"Garden Fresh Pizza, Original Crust, Medium","Garden Fresh Pizza, Original Crust, Specialty Pizzas, Medium",8,110,g,"1 Slice",200,7,3,0,15,500,"=""-""",27,2,4,8
"Papa John's",Pizza,"Garden Fresh Pizza, Original Crust, Pizza for One","Garden Fresh Pizza, Original Crust, Specialty Pizzas, Pizza for One",4,102,g,"1 Slice",180,5,2,0,10,440,"=""-""",26,1,4,6
"Papa John's",Pizza,"Garden Fresh Pizza, Original Crust, Small","Garden Fresh Pizza, Original Crust, Specialty Pizzas, Small",6,78,g,"1 Slice",140,4.5,2,0,10,350,"=""-""",20,1,3,5
"Papa John's",Pizza,"Garden Fresh Pizza, Thin Crust, Large","Garden Fresh Pizza, Thin Crust, Specialty Pizzas, Large",8,125,g,"1 Slice",220,11,4,0,20,360,"=""-""",24,2,3,8
"Papa John's",Pizza,"Hawaiian BBQ Chicken Pizza, Original Crust, Extra Large","Hawaiian BBQ Chicken Pizza, Original Crust, Specialty Pizzas, Extra Large",10,173,g,"1 Slice",370,12,5,0,35,1090,"=""-""",50,2,13,16
"Papa John's",Pizza,"Hawaiian BBQ Chicken Pizza, Original Crust, Large","Hawaiian BBQ Chicken Pizza, Original Crust, Specialty Pizzas, Large",8,164,g,"1 Slice",350,12,5,0,35,1030,"=""-""",46,2,12,15
"Papa John's",Pizza,"Hawaiian BBQ Chicken Pizza, Original Crust, Medium","Hawaiian BBQ Chicken Pizza, Original Crust, Specialty Pizzas, Medium",8,116,g,"1 Slice",250,8,3.5,0,25,740,"=""-""",33,1,9,11
"Papa John's",Pizza,"Hawaiian BBQ Chicken Pizza, Original Crust, Small","Hawaiian BBQ Chicken Pizza, Original Crust, Specialty Pizzas, Small",6,110,g,"1 Slice",240,8,3,0,25,690,"=""-""",31,1,8,10
"Papa John's",Pizza,"Hawaiian BBQ Chicken Pizza, Thin Crust, Large","Hawaiian BBQ Chicken Pizza, Thin Crust, Specialty Pizzas, Large",8,127,g,"1 Slice",290,13,5,0,35,690,"=""-""",31,1,9,13
"Papa John's",Pizza,"John's Favorite Pizza, Original Crust, Extra Large","John's Favorite Pizza, Original Crust, Specialty Pizza, Extra Large",10,158,g,"1 Slice",430,22,9,0,40,1110,"=""-""",40,2,5,17
"Papa John's",Pizza,"John's Favorite Pizza, Original Crust, Large","John's Favorite Pizza, Original Crust, Specialty Pizza, Large",8,150,g,"1 Slice",410,21,9,0,40,1060,"=""-""",38,2,4,16
"Papa John's",Pizza,"John's Favorite Pizza, Original Crust, Medium","John's Favorite Pizza, Original Crust, Specialty Pizza, Medium",8,105,g,"1 Slice",290,15,6,0,26,750,"=""-""",26,1,3,12
"Papa John's",Pizza,"John's Favorite Pizza, Original Crust, Pizza for One","John's Favorite Pizza, Original Crust, Specialty Pizza, Pizza for One",4,100,g,"1 Slice",270,14,6,0,25,710,"=""-""",25,1,3,11
"Papa John's",Pizza,"John's Favorite Pizza, Original Crust, Small","John's Favorite Pizza, Original Crust, Specialty Pizza, Small",6,100,g,"1 Slice",270,14,6,0,25,720,"=""-""",25,1,3,11
"Papa John's",Pizza,"John's Favorite Pizza, Thin Crust, Large","John's Favorite Pizza, Thin Crust, Specialty Pizza, Large",8,113,g,"1 Slice",340,22,9,0,40,850,"=""-""",20,1,2,14
"Papa John's",Pizza,"Pepperoni Pizza, Original Crust, Extra Large","Pepperoni Pizza, Original Crust, Specialty Pizzas, Extra Large",10,137,g,"1 Slice",340,14,6,0,30,900,"=""-""",40,2,5,13
"Papa John's",Pizza,"Pepperoni Pizza, Original Crust, Large","Pepperoni Pizza, Original Crust, Specialty Pizzas, Large",8,130,g,"1 Slice",330,14,6,0,30,870,"=""-""",37,2,4,13
"Papa John's",Pizza,"Pepperoni Pizza, Original Crust, Medium","Pepperoni Pizza, Original Crust, Specialty Pizzas, Medium",8,91,g,"1 Slice",230,10,4,0,20,610,"=""-""",26,1,3,9
"Papa John's",Pizza,"Pepperoni Pizza, Original Crust, Pizza for One","Pepperoni Pizza, Original Crust, Specialty Pizzas, Pizza for One",4,85,g,"1 Slice",210,9,3.5,0,15,560,"=""-""",25,1,3,8
"Papa John's",Pizza,"Pepperoni Pizza, Original Crust, Small","Pepperoni Pizza, Original Crust, Specialty Pizzas, Small",6,87,g,"1 Slice",220,9,4,0,20,580,"=""-""",25,1,3,8
"Papa John's",Pizza,"Pepperoni Pizza, Thin Crust, Large","Pepperoni Pizza, Thin Crust, Specialty Pizzas, Large",8,94,g,"1 Slice",270,16,6,0,30,530,"=""-""",22,1,2,10
"Papa John's",Pizza,"Spicy Italian Pizza, Original Crust, Extra Large","Spicy Italian Pizza, Original Crust, Specialty Pizzas, Extra Large",10,156,g,"1 Slice",400,20,8,0,40,1040,"=""-""",41,2,5,15
"Papa John's",Pizza,"Spicy Italian Pizza, Original Crust, Large","Spicy Italian Pizza, Original Crust, Specialty Pizzas, Large",8,147,g,"1 Slice",380,18,7,0,35,980,"=""-""",38,2,4,14
"Papa John's",Pizza,"Spicy Italian Pizza, Original Crust, Medium","Spicy Italian Pizza, Original Crust, Specialty Pizzas, Medium",8,103,g,"1 Slice",270,13,5,0,25,690,"=""-""",27,1,3,10
"Papa John's",Pizza,"Spicy Italian Pizza, Original Crust, Pizza for One","Spicy Italian Pizza, Original Crust, Specialty Pizzas, Pizza for One",4,97,g,"1 Slice",240,12,4.5,0,20,630,"=""-""",25,1,3,9
"Papa John's",Pizza,"Spicy Italian Pizza, Original Crust, Small","Spicy Italian Pizza, Original Crust, Specialty Pizzas, Small",6,94,g,"1 Slice",240,11,4.5,0,20,610,"=""-""",25,1,3,9
"Papa John's",Pizza,"Spicy Italian Pizza, Thin Crust, Large","Spicy Italian Pizza, Thin Crust, Specialty Pizzas, Large",8,111,g,"1 Slice",320,20,8,0,22,640,"=""-""",22,2,2,12
"Papa John's",Pizza,"Spinach Alfredo Pizza, Original Crust, Extra Large","Spinach Alfredo Pizza, Original Crust, Specialty Pizzas, Extra Large",10,125,g,"1 Slice",300,11,4.5,0,25,740,"=""-""",39,2,4,11
"Papa John's",Pizza,"Spinach Alfredo Pizza, Original Crust, Large","Spinach Alfredo Pizza, Original Crust, Specialty Pizzas, Large",8,116,g,"1 Slice",280,10,4.5,0,25,690,"=""-""",36,1,4,11
"Papa John's",Pizza,"Spinach Alfredo Pizza, Original Crust, Medium","Spinach Alfredo Pizza, Original Crust, Specialty Pizzas, Medium",8,84,g,"1 Slice",200,8,3.5,0,20,500,"=""-""",26,1,3,8
"Papa John's",Pizza,"Spinach Alfredo Pizza, Original Crust, Small","Spinach Alfredo Pizza, Original Crust, Specialty Pizzas, Small",6,78,g,"1 Slice",190,7,3,0,15,460,"=""-""",24,1,2,7
"Papa John's",Pizza,"Spinach Alfredo Pizza, Thin Crust, Large","Spinach Alfredo Pizza, Thin Crust, Specialty Pizzas, Large",8,79,g,"1 Slice",220,12,4.5,0,25,350,"=""-""",21,1,1,8
"Papa John's",Pizza,"Spinach Alfredo, Original Crust, Pizza for One","Spinach Alfredo Pizza, Original Crust, Specialty Pizzas, Pizza for One",4,79,g,"1 Slice",190,7,2.5,0,15,460,"=""-""",24,1,3,7
"Papa John's",Pizza,"The Meats Pizza, Original Crust, Extra Large","The Meats Pizza, Original Crust, Specialty Pizzas, Extra Large",10,158,g,"1 Slice",400,19,8,0,40,1100,"=""-""",40,2,5,16
"Papa John's",Pizza,"The Meats Pizza, Original Crust, Large","The Meats Pizza, Original Crust, Specialty Pizzas, Large",8,148,g,"1 Slice",370,17,7,0,40,1050,"=""-""",38,2,5,15
"Papa John's",Pizza,"The Meats Pizza, Original Crust, Medium","The Meats Pizza, Original Crust, Specialty Pizzas, Medium",8,102,g,"1 Slice",250,12,5,0,25,710,"=""-""",26,1,3,11
"Papa John's",Pizza,"The Meats Pizza, Original Crust, Pizza for One","The Meats Pizza, Original Crust, Specialty Pizzas, Pizza for One",4,98,g,"1 Slice",240,11,4.5,0,25,690,"=""-""",25,1,3,10
"Papa John's",Pizza,"The Meats Pizza, Original Crust, Small","The Meats Pizza, Original Crust, Specialty Pizzas, Small",6,100,g,"1 Slice",250,12,4.5,0,25,700,"=""-""",25,1,3,10
"Papa John's",Pizza,"The Meats Pizza, Thin Crust, Large","The Meats Pizza, Thin Crust, Specialty Pizzas, Large",8,112,g,"1 Slice",310,19,7,0,40,710,"=""-""",22,1,2,13
"Papa John's",Pizza,"The Works Pizza, Original Crust, Extra Large","The Works Pizza, Original Crust, Specialty Pizza, Extra Large",10,169,g,"1 Slice",350,14,6,0,30,980,"=""-""",42,2,5,14
"Papa John's",Pizza,"The Works Pizza, Original Crust, Large","The Works Pizza, Original Crust, Specialty Pizza, Large",8,157,g,"1 Slice",330,14,6,0,30,930,"=""-""",39,2,5,13
"Papa John's",Pizza,"The Works Pizza, Original Crust, Medium","The Works Pizza, Original Crust, Specialty Pizza, Medium",8,110,g,"1 Slice",230,9,4,0,20,650,"=""-""",27,1,3,9
"Papa John's",Pizza,"The Works Pizza, Original Crust, Pizza for One","The Works Pizza, Original Crust, Specialty Pizza, Pizza for One",4,104,g,"1 Slice",210,9,3.5,0,20,600,"=""-""",26,1,3,8
"Papa John's",Pizza,"The Works Pizza, Original Crust, Small","The Works Pizza, Original Crust, Specialty Pizza, Small",6,105,g,"1 Slice",220,9,3.5,0,20,620,"=""-""",26,1,3,9
"Papa John's",Pizza,"The Works Pizza, Thin Crust, Large","The Works Pizza, Thin Crust, Specialty Pizza, Large",8,121,g,"1 Slice",270,15,6,0,30,590,"=""-""",23,2,2,11
"Papa John's",Pizza,"Tuscan Six Cheese Pizza, Original Crust, Extra Large","Tuscan Six Cheese Pizza, Original Crust, Specialty Pizzas, Extra Large",10,139,g,"1 Slice",340,13,6,0,30,840,"=""-""",40,2,5,15
"Papa John's",Pizza,"Tuscan Six Cheese Pizza, Original Crust, Large","Tuscan Six Cheese Pizza, Original Crust, Specialty Pizzas, Large",8,133,g,"1 Slice",320,13,6,0,30,800,"=""-""",38,2,4,14
"Papa John's",Pizza,"Tuscan Six Cheese Pizza, Original Crust, Medium","Tuscan Six Cheese Pizza, Original Crust, Specialty Pizzas, Medium",8,94,g,"1 Slice",230,9,4.5,0,25,580,"=""-""",26,1,3,10
"Papa John's",Pizza,"Tuscan Six Cheese Pizza, Original Crust, Pizza for One","Tuscan Six Cheese Pizza, Original Crust, Specialty Pizzas, Pizza for One",4,87,g,"1 Slice",210,8,3.5,0,20,520,"=""-""",25,1,3,9
"Papa John's",Pizza,"Tuscan Six Cheese Pizza, Original Crust, Small","Tuscan Six Cheese Pizza, Original Crust, Specialty Pizzas, Small",6,89,g,"1 Slice",220,9,4,0,20,540,"=""-""",25,1,3,10
"Papa John's",Pizza,"Tuscan Six Cheese Pizza, Thin Crust, Large","Tuscan Six Cheese Pizza, Thin Crust, Specialty Pizzas, Large",8,96,g,"1 Slice",260,14,6,0,30,460,"=""-""",22,1,2,12
"Papa John's","Toppings & Ingredients","BBQ Sauce","BBQ Sauce, Dipping Sauces, 1 Cup",,28,g,,45,0,0,0,0,240,"=""-""",11,0,10,0
"Papa John's","Toppings & Ingredients","Blue Cheese Dip","Blue Cheese Dip, Dipping Sauces, 1 Cup",,28,g,,160,16,3.5,0,20,250,"=""-""",1,0,1,1
"Papa John's","Toppings & Ingredients","Buffalo Sauce","Buffalo Sauces, Dipping Sauces, 1 Cup",,28,g,,15,0.5,0,0,0,1030,"=""-""",2,0,2,0
"Papa John's","Toppings & Ingredients","Cheese Sauce","Cheese Sauce, Dipping Sauces, 1 Cup",,28,g,,40,3.5,1,0,5,160,"=""-""",1,0,1,1
"Papa John's","Toppings & Ingredients","Crushed Red Pepper, 1 Packet","Crushed Red Pepper, 1 Packet",,1,g,,5,0,0,"=""-""","=""-""",0,"=""-""",1,0,"=""-""",0
"Papa John's","Toppings & Ingredients","Honey Mustard Sauce","Honey Mustard Sauce, Dipping Sauces, 1 Cup",,28,g,,150,15,2.5,0,10,120,"=""-""",5,0,4,0
"Papa John's","Toppings & Ingredients","Parmesan Cheese 1 Packet","Parmesan Cheese, 1 Packet",,3.5,g,,15,1,0.5,"=""-""",5,45,"=""-""",0,0,"=""-""","=""-"""
"Papa John's","Toppings & Ingredients","Pizza Sauce","Pizza Sauce, Dipping Sauces, 1 Cup",,28,g,,20,1,0,0,0,230,"=""-""",3,0,1,0
"Papa John's","Toppings & Ingredients","Ranch Sauce","Ranch Sauce, Dipping Sauces, 1 Cup",,28,g,,100,10,1.5,0,10,240,"=""-""",1,0,1,1
"Papa John's","Toppings & Ingredients","Special Garlic Sauce","Special Garlic Sauce, Dipping Sauces, 1 Cup",,28,g,,150,17,3,0,0,310,"=""-""",0,0,0,0
"Papa John's","Toppings & Ingredients","Special Seasonings","Special Seasonings, 1 Packet",,3,g,,5,0,0,"=""-""",0,410,"=""-""",1,0,0,0
"Papa Murphy's","Baked Goods","Cheesy Bread","Cheesy Bread; Choice of Adding: Marinara Sauce",8,75,g,"2 Slices",219,7.1,2.8,0,6,484,"=""-""",31.3,0.2,7.7,6.6
"Papa Murphy's","Baked Goods","Cinnamon Wheel","Cinnamon Wheel; Choice of Adding: Cream Cheese Frosting",8,82,g,"2 Slices",250,6.5,2.2,0,0,415,"=""-""",41.9,0.5,16.7,5
"Papa Murphy's",Desserts,"Apple Dessert Pizza","Apple Dessert Pizza; Choice of Adding: Cream Cheese Frosting",8,97,g,"1 Slice",243,4.5,2,0,0,338,"=""-""",45,0.7,22.7,4.2
"Papa Murphy's",Desserts,"Cherry Dessert Pizza","Cherry Dessert Pizza; Choice of Adding: Cream Cheese Frosting",8,97,g,"1 Slice",235,4.6,1,0,0,331,"=""-""",43,0.8,18,4.3
"Papa Murphy's",Desserts,"Cookie Dough w/ Chocolate Chips","Cookie Dough w/ Chocolate Chips",8,57,g,"1/8 Tub",173,11.1,4.9,0,8,222,"=""-""",33.9,1,20.2,2.4
"Papa Murphy's",Desserts,"S'mores Dessert Pizza","S'mores Dessert Pizza",8,78,g,"2 Slices",258,7.7,3.6,0,0.2,290.8,"=""-""",43.5,1.1,20.6,4.7
"Papa Murphy's",Entrees,"Chicken Florentine, Family Size Calzones, Family","Chicken Florentine, Family Size Calzones; Choice of Adding: Marinara Sauce",8,216,g,"1 Slice",459,18.5,8.6,0,55.8,1149,"=""-""",46.1,1.1,11.2,24.8
"Papa Murphy's",Entrees,"Chicken Florentine, Large Size Calzones, Large","Chicken Florentine, Large Size Calzones; Choice of Adding: Marinara Sauce",6,194,g,"1 Slice",447,12.8,5.2,0,39.5,987,"=""-""",45.6,0.7,10.9,20.3
"Papa Murphy's",Entrees,"Combination, Family Size Calzones, Family","Combination, Family Size Calzones; Choice of Adding: Marinara Sauce",8,185,g,"1 Slice",441,19.4,9.8,0,48.8,1033,"=""-""",45.4,0.6,11.8,20.4
"Papa Murphy's",Entrees,"Combination, Large Size Calzones, Large","Combination, Large Size Calzones; Choice of Adding: Marinara Sauce",6,183,g,"1 Slice",436,19.1,9.6,0,47.9,1016,"=""-""",45.1,0.5,11.5,20.1
